mouse_id,genotype,session_id,seg_id,model,nll,aic,bic
485,NL3,6,485__MOUSE DRL Overtraining__6__NL3__1,q-learning dual-alpha with stickiness,48.3791778065383,106.758355613077,119.257403964728
485,NL3,6,485__MOUSE DRL Overtraining__6__NL3__1,hmm,56.6932143219475,133.386428643895,158.384525347198
494,NL3,1,494__MOUSE DRL Overtraining__1__NL3__1,random,62.361022198642,126.722044397284,129.221854067614
494,NL3,1,494__MOUSE DRL Overtraining__1__NL3__1,wsls,52.6372581554965,109.274516310993,114.274135651653
494,NL3,1,494__MOUSE DRL Overtraining__1__NL3__1,q-learning,54.0268941749597,112.053788349919,117.05340769058
494,NL3,1,494__MOUSE DRL Overtraining__1__NL3__1,assymetric q-learning,54.0268941749596,114.053788349919,121.55321736091
494,NL3,1,494__MOUSE DRL Overtraining__1__NL3__1,q-learning with stickiness,52.6138093655968,113.227618731194,123.226857412515
494,NL3,1,494__MOUSE DRL Overtraining__1__NL3__1,q-learning dual-alpha with stickiness,52.6138093656406,115.227618731281,127.726667082933
494,NL3,1,494__MOUSE DRL Overtraining__1__NL3__1,hmm,56.8896233008833,133.779246601767,158.777343305069
494,NL3,2,494__MOUSE DRL Overtraining__2__NL3__1,random,62.361022198642,126.722044397284,129.221854067614
494,NL3,2,494__MOUSE DRL Overtraining__2__NL3__1,wsls,52.3465108933778,108.693021786756,113.692641127416
494,NL3,2,494__MOUSE DRL Overtraining__2__NL3__1,q-learning,51.9814626263379,107.962925252676,112.962544593336
494,NL3,2,494__MOUSE DRL Overtraining__2__NL3__1,assymetric q-learning,51.9699276587354,109.939855317471,117.439284328462
494,NL3,2,494__MOUSE DRL Overtraining__2__NL3__1,q-learning with stickiness,51.1805391933224,110.361078386645,120.360317067966
494,NL3,2,494__MOUSE DRL Overtraining__2__NL3__1,q-learning dual-alpha with stickiness,51.1441078121162,112.288215624232,124.787263975884
494,NL3,2,494__MOUSE DRL Overtraining__2__NL3__1,hmm,58.8396178480721,137.679235696144,162.677332399447
494,NL3,3,494__MOUSE DRL Overtraining__3__NL3__1,random,61.5808588615471,125.161717723094,127.661527393424
494,NL3,3,494__MOUSE DRL Overtraining__3__NL3__1,wsls,58.8542569990469,121.708513998094,126.708133338754
494,NL3,3,494__MOUSE DRL Overtraining__3__NL3__1,q-learning,59.8369901108559,123.673980221712,128.673599562372
494,NL3,3,494__MOUSE DRL Overtraining__3__NL3__1,assymetric q-learning,59.6982418447902,125.39648368958,132.895912700571
494,NL3,3,494__MOUSE DRL Overtraining__3__NL3__1,q-learning with stickiness,59.3945754560725,126.789150912145,136.788389593466
494,NL3,3,494__MOUSE DRL Overtraining__3__NL3__1,q-learning dual-alpha with stickiness,59.2172619947198,128.43452398944,140.933572341091
494,NL3,3,494__MOUSE DRL Overtraining__3__NL3__1,hmm,60.6768457970641,141.353691594128,166.351788297431
494,NL3,4,494__MOUSE DRL Overtraining__4__NL3__1,random,61.289922893707,124.579845787414,127.079655457744
494,NL3,4,494__MOUSE DRL Overtraining__4__NL3__1,wsls,53.8048165047005,111.609633009401,116.609252350061
494,NL3,4,494__MOUSE DRL Overtraining__4__NL3__1,q-learning,50.5731824947781,105.146364989556,110.145984330217
494,NL3,4,494__MOUSE DRL Overtraining__4__NL3__1,assymetric q-learning,50.0582486481273,106.116497296255,113.615926307245
494,NL3,4,494__MOUSE DRL Overtraining__4__NL3__1,q-learning with stickiness,50.4780404305191,108.956080861038,118.955319542359
494,NL3,4,494__MOUSE DRL Overtraining__4__NL3__1,q-learning dual-alpha with stickiness,49.638646551561,109.277293103122,121.776341454773
494,NL3,4,494__MOUSE DRL Overtraining__4__NL3__1,hmm,55.0176236176263,130.035247235253,155.033343938555
494,NL3,5,494__MOUSE DRL Overtraining__5__NL3__1,random,60.9534361434451,123.90687228689,126.40668195722
494,NL3,5,494__MOUSE DRL Overtraining__5__NL3__1,wsls,53.5386646340843,111.077329268169,116.076948608829
494,NL3,5,494__MOUSE DRL Overtraining__5__NL3__1,q-learning,51.3572178858271,106.714435771654,111.714055112315
494,NL3,5,494__MOUSE DRL Overtraining__5__NL3__1,assymetric q-learning,51.137150733102,108.274301466204,115.773730477195
494,NL3,5,494__MOUSE DRL Overtraining__5__NL3__1,q-learning with stickiness,50.6092501996615,109.218500399323,119.217739080644
494,NL3,5,494__MOUSE DRL Overtraining__5__NL3__1,q-learning dual-alpha with stickiness,50.2016759833829,110.403351966766,122.902400318417
494,NL3,5,494__MOUSE DRL Overtraining__5__NL3__1,hmm,58.7181830671176,137.436366134235,162.434462837538
494,NL3,6,494__MOUSE DRL Overtraining__6__NL3__1,random,62.2943280743479,126.588656148696,129.088465819026
494,NL3,6,494__MOUSE DRL Overtraining__6__NL3__1,wsls,46.8614063275929,97.7228126551857,102.722431995846
494,NL3,6,494__MOUSE DRL Overtraining__6__NL3__1,q-learning,48.1966714955582,100.393342991116,105.392962331777
494,NL3,6,494__MOUSE DRL Overtraining__6__NL3__1,assymetric q-learning,44.3113524076251,94.6227048152502,102.122133826241
494,NL3,6,494__MOUSE DRL Overtraining__6__NL3__1,q-learning with stickiness,46.2260249382602,100.45204987652,110.451288557841
494,NL3,6,494__MOUSE DRL Overtraining__6__NL3__1,q-learning dual-alpha with stickiness,43.8720302000082,97.7440604000164,110.243108751668
494,NL3,6,494__MOUSE DRL Overtraining__6__NL3__1,hmm,54.9868014111822,129.973602822364,154.971699525667
495,WT,1,495__MOUSE DRL Overtraining__1__WT__1,random,62.2943280743479,126.588656148696,129.088465819026
495,WT,1,495__MOUSE DRL Overtraining__1__WT__1,wsls,47.8744896949474,99.7489793898949,104.748598730555
495,WT,1,495__MOUSE DRL Overtraining__1__WT__1,q-learning,53.7863336037882,111.572667207576,116.572286548237
495,WT,1,495__MOUSE DRL Overtraining__1__WT__1,assymetric q-learning,49.7490413165608,105.498082633122,112.997511644112
495,WT,1,495__MOUSE DRL Overtraining__1__WT__1,q-learning with stickiness,48.4049926131188,104.809985226238,114.809223907559
495,WT,1,495__MOUSE DRL Overtraining__1__WT__1,q-learning dual-alpha with stickiness,45.9842995328443,101.968599065689,114.46764741734
495,WT,1,495__MOUSE DRL Overtraining__1__WT__1,hmm,50.5696233640412,121.139246728082,146.137343431385
495,WT,2,495__MOUSE DRL Overtraining__2__WT__1,random,61.5808588615471,125.161717723094,127.661527393424
495,WT,2,495__MOUSE DRL Overtraining__2__WT__1,wsls,48.6615004047994,101.323000809599,106.322620150259
495,WT,2,495__MOUSE DRL Overtraining__2__WT__1,q-learning,57.114326323032,118.228652646064,123.228271986725
495,WT,2,495__MOUSE DRL Overtraining__2__WT__1,assymetric q-learning,51.575199385518,109.150398771036,116.649827782027
495,WT,2,495__MOUSE DRL Overtraining__2__WT__1,q-learning with stickiness,45.52764826827,99.0552965365401,109.054535217861
495,WT,2,495__MOUSE DRL Overtraining__2__WT__1,q-learning dual-alpha with stickiness,45.055497872352,100.110995744704,112.610044096355
495,WT,2,495__MOUSE DRL Overtraining__2__WT__1,hmm,49.0300167424236,118.060033484847,143.05813018815
