mouse_id,genotype,session_id,seg_id,model,nll,aic,bic
483,NL3,3,483__MOUSE DRL__3__NL3__1,assymetric q-learning,55.2308410625499,116.4616821251,123.961111136091
483,NL3,3,483__MOUSE DRL__3__NL3__1,q-learning with stickiness,51.0369384855555,110.073876971111,120.073115652432
483,NL3,3,483__MOUSE DRL__3__NL3__1,q-learning dual-alpha with stickiness,51.0369384855557,112.073876971111,124.572925322763
483,NL3,3,483__MOUSE DRL__3__NL3__1,hmm,53.7491577991966,127.498315598393,152.496412301696
483,NL3,4,483__MOUSE DRL__4__NL3__1,random,62.361022198642,126.722044397284,129.221854067614
483,NL3,4,483__MOUSE DRL__4__NL3__1,wsls,53.7489409961339,111.497881992268,116.497501332928
483,NL3,4,483__MOUSE DRL__4__NL3__1,q-learning,54.577858938475,113.15571787695,118.155337217611
483,NL3,4,483__MOUSE DRL__4__NL3__1,assymetric q-learning,53.3106200249983,112.621240049997,120.120669060987
483,NL3,4,483__MOUSE DRL__4__NL3__1,q-learning with stickiness,53.1818944461831,114.363788892366,124.363027573687
483,NL3,4,483__MOUSE DRL__4__NL3__1,q-learning dual-alpha with stickiness,52.2603740052065,114.520748010413,127.019796362064
483,NL3,4,483__MOUSE DRL__4__NL3__1,hmm,56.5784946904014,133.156989380803,158.155086084105
483,NL3,5,483__MOUSE DRL__5__NL3__1,random,60.1423629896285,122.284725979257,124.784535649587
483,NL3,5,483__MOUSE DRL__5__NL3__1,wsls,50.7708862319513,105.541772463903,110.541391804563
483,NL3,5,483__MOUSE DRL__5__NL3__1,q-learning,54.6195389195641,113.239077839128,118.238697179789
483,NL3,5,483__MOUSE DRL__5__NL3__1,assymetric q-learning,52.7371631134675,111.474326226935,118.973755237926
483,NL3,5,483__MOUSE DRL__5__NL3__1,q-learning with stickiness,51.7616302037339,111.523260407468,121.522499088789
483,NL3,5,483__MOUSE DRL__5__NL3__1,q-learning dual-alpha with stickiness,50.3874519288132,110.774903857626,123.273952209278
483,NL3,5,483__MOUSE DRL__5__NL3__1,hmm,53.4671720456993,126.934344091399,151.932440794701
483,NL3,6,483__MOUSE DRL__6__NL3__1,random,61.8265418935791,125.653083787158,128.152893457488
483,NL3,6,483__MOUSE DRL__6__NL3__1,wsls,39.9292148255717,83.8584296511433,88.8580489918039
483,NL3,6,483__MOUSE DRL__6__NL3__1,q-learning,43.1089425754632,90.2178851509264,95.217504491587
483,NL3,6,483__MOUSE DRL__6__NL3__1,assymetric q-learning,42.8510250513727,91.7020501027454,99.2014791137362
483,NL3,6,483__MOUSE DRL__6__NL3__1,q-learning with stickiness,41.8321363384012,91.6642726768024,101.663511358124
483,NL3,6,483__MOUSE DRL__6__NL3__1,q-learning dual-alpha with stickiness,41.6445317038205,93.289063407641,105.788111759292
483,NL3,6,483__MOUSE DRL__6__NL3__1,hmm,61.8265418916211,143.653083783242,168.651180486545
483,NL3,7,483__MOUSE DRL__7__NL3__1,random,60.5710500306531,123.142100061306,125.641909731636
483,NL3,7,483__MOUSE DRL__7__NL3__1,wsls,54.9212201489429,113.842440297886,118.842059638546
483,NL3,7,483__MOUSE DRL__7__NL3__1,q-learning,53.8908761836768,111.781752367354,116.781371708014
483,NL3,7,483__MOUSE DRL__7__NL3__1,assymetric q-learning,52.4538661225185,110.907732245037,118.407161256028
483,NL3,7,483__MOUSE DRL__7__NL3__1,q-learning with stickiness,52.8794645149409,113.758929029882,123.758167711203
483,NL3,7,483__MOUSE DRL__7__NL3__1,q-learning dual-alpha with stickiness,52.1534823817796,114.306964763559,126.80601311521
483,NL3,7,483__MOUSE DRL__7__NL3__1,hmm,57.096502559828,134.193005119656,159.191101822959
483,NL3,8,483__MOUSE DRL__8__NL3__1,random,62.0272209872465,126.054441974493,128.554251644823
483,NL3,8,483__MOUSE DRL__8__NL3__1,wsls,50.2072303865677,104.414460773135,109.414080113796
483,NL3,8,483__MOUSE DRL__8__NL3__1,q-learning,49.7597355286208,103.519471057242,108.519090397902
483,NL3,8,483__MOUSE DRL__8__NL3__1,assymetric q-learning,48.5844117562283,103.168823512457,110.668252523447
483,NL3,8,483__MOUSE DRL__8__NL3__1,q-learning with stickiness,48.1131848048427,104.226369609685,114.225608291006
483,NL3,8,483__MOUSE DRL__8__NL3__1,q-learning dual-alpha with stickiness,46.8628927867749,103.72578557355,116.224833925201
483,NL3,8,483__MOUSE DRL__8__NL3__1,hmm,54.279746966532,128.559493933064,153.557590636367
483,NL3,9,483__MOUSE DRL__9__NL3__1,random,62.3832462502151,126.76649250043,129.26630217076
483,NL3,9,483__MOUSE DRL__9__NL3__1,wsls,47.6614862238495,99.3229724476989,104.322591788359
483,NL3,9,483__MOUSE DRL__9__NL3__1,q-learning,51.4912552392086,106.982510478417,111.982129819078
483,NL3,9,483__MOUSE DRL__9__NL3__1,assymetric q-learning,51.4912552392085,108.982510478417,116.481939489408
483,NL3,9,483__MOUSE DRL__9__NL3__1,q-learning with stickiness,49.3735015588612,106.747003117722,116.746241799043
483,NL3,9,483__MOUSE DRL__9__NL3__1,q-learning dual-alpha with stickiness,49.373501558861,108.747003117722,121.246051469373
483,NL3,9,483__MOUSE DRL__9__NL3__1,hmm,54.6058211349076,129.211642269815,154.209738973118
483,NL3,10,483__MOUSE DRL__10__NL3__1,random,62.1830978380636,126.366195676127,128.866005346458
483,NL3,10,483__MOUSE DRL__10__NL3__1,wsls,44.3075986080124,92.6151972160249,97.6148165566854
483,NL3,10,483__MOUSE DRL__10__NL3__1,q-learning,47.4321278655775,98.864255731155,103.863875071816
483,NL3,10,483__MOUSE DRL__10__NL3__1,assymetric q-learning,47.2466615263867,100.493323052773,107.992752063764
483,NL3,10,483__MOUSE DRL__10__NL3__1,q-learning with stickiness,47.1435407540794,102.287081508159,112.28632018948
483,NL3,10,483__MOUSE DRL__10__NL3__1,q-learning dual-alpha with stickiness,46.9886853427818,103.977370685564,116.476419037215
483,NL3,10,483__MOUSE DRL__10__NL3__1,hmm,55.1145190092921,130.229038018584,155.227134721887
483,NL3,11,483__MOUSE DRL__11__NL3__1,random,61.5808588615471,125.161717723094,127.661527393424
483,NL3,11,483__MOUSE DRL__11__NL3__1,wsls,45.9461576084753,95.8923152169507,100.891934557611
483,NL3,11,483__MOUSE DRL__11__NL3__1,q-learning,46.9810668345898,97.9621336691795,102.96175300984
483,NL3,11,483__MOUSE DRL__11__NL3__1,assymetric q-learning,46.9810668345897,99.9621336691794,107.46156268017
483,NL3,11,483__MOUSE DRL__11__NL3__1,q-learning with stickiness,46.5129587152395,101.025917430479,111.0251561118
483,NL3,11,483__MOUSE DRL__11__NL3__1,q-learning dual-alpha with stickiness,46.5129587152395,103.025917430479,115.52496578213
483,NL3,11,483__MOUSE DRL__11__NL3__1,hmm,54.0901614476695,128.180322895339,153.178419598642
483,NL3,12,483__MOUSE DRL__12__NL3__1,random,62.361022198642,126.722044397284,129.221854067614
483,NL3,12,483__MOUSE DRL__12__NL3__1,wsls,50.3042614805328,104.608522961066,109.608142301726
483,NL3,12,483__MOUSE DRL__12__NL3__1,q-learning,50.0210654512136,104.042130902427,109.041750243088
483,NL3,12,483__MOUSE DRL__12__NL3__1,assymetric q-learning,50.0210654512136,106.042130902427,113.541559913418
483,NL3,12,483__MOUSE DRL__12__NL3__1,q-learning with stickiness,48.5509883349999,105.10197667,115.101215351321
483,NL3,12,483__MOUSE DRL__12__NL3__1,q-learning dual-alpha with stickiness,48.5509883349984,107.101976669997,119.601025021648
483,NL3,12,483__MOUSE DRL__12__NL3__1,hmm,58.3880698771601,136.77613975432,161.774236457623
483,NL3,13,483__MOUSE DRL__13__NL3__1,random,62.361022198642,126.722044397284,129.221854067614
483,NL3,13,483__MOUSE DRL__13__NL3__1,wsls,51.6432442484378,107.286488496876,112.286107837536
483,NL3,13,483__MOUSE DRL__13__NL3__1,q-learning,54.3541630661923,112.708326132385,117.707945473045
483,NL3,13,483__MOUSE DRL__13__NL3__1,assymetric q-learning,53.3733751240099,112.74675024802,120.246179259011
483,NL3,13,483__MOUSE DRL__13__NL3__1,q-learning with stickiness,53.2073071764799,114.41461435296,124.413853034281
483,NL3,13,483__MOUSE DRL__13__NL3__1,q-learning dual-alpha with stickiness,52.3911231494346,114.782246298869,127.28129465052
483,NL3,13,483__MOUSE DRL__13__NL3__1,hmm,55.920769889722,131.841539779444,156.839636482747
483,NL3,14,483__MOUSE DRL__14__NL3__1,random,62.3832462502151,126.76649250043,129.26630217076
483,NL3,14,483__MOUSE DRL__14__NL3__1,wsls,43.912886165989,91.8257723319781,96.8253916726386
483,NL3,14,483__MOUSE DRL__14__NL3__1,q-learning,48.8178937652976,101.635787530595,106.635406871256
483,NL3,14,483__MOUSE DRL__14__NL3__1,assymetric q-learning,48.8178937652975,103.635787530595,111.135216541586
483,NL3,14,483__MOUSE DRL__14__NL3__1,q-learning with stickiness,46.6333454331096,101.266690866219,111.26592954754
483,NL3,14,483__MOUSE DRL__14__NL3__1,q-learning dual-alpha with stickiness,46.6333454331148,103.26669086623,115.765739217881
483,NL3,14,483__MOUSE DRL__14__NL3__1,hmm,51.877677148442,123.755354296884,148.753451000187
484,NL3,1,484__MOUSE DRL__1__NL3__1,random,62.361022198642,126.722044397284,129.221854067614
484,NL3,1,484__MOUSE DRL__1__NL3__1,wsls,62.069147803121,128.138295606242,133.137914946902
484,NL3,1,484__MOUSE DRL__1__NL3__1,q-learning,57.1129232243876,118.225846448775,123.225465789436
484,NL3,1,484__MOUSE DRL__1__NL3__1,assymetric q-learning,57.0973704300941,120.194740860188,127.694169871179
484,NL3,1,484__MOUSE DRL__1__NL3__1,q-learning with stickiness,56.604221523806,121.208443047612,131.207681728933
484,NL3,1,484__MOUSE DRL__1__NL3__1,q-learning dual-alpha with stickiness,56.585049221927,123.170098443854,135.669146795505
484,NL3,1,484__MOUSE DRL__1__NL3__1,hmm,61.6413843469557,143.282768693911,168.280865397214
