mouse_id,genotype,session_id,seg_id,model,alpha,beta,alpha_pos,alpha_neg,kappa0,kappa1,p_win_stay,p_loss_switch,p_switch,npar,logLik,nll,aic,bic
482,WT,10,482__MOUSE PRL__10__WT__0.8,hmm,,,,,,,,,0.370786516853933,10,-58.5780487504417,58.5780487504417,137.156097500883,162.154194204186
483,NL3,1,483__MOUSE PRL__1__NL3__0.8,random,,,,,,,,,,,,61.8265418935791,125.653083787158,128.152893457488
483,NL3,1,483__MOUSE PRL__1__NL3__0.8,wsls,,,,,,,0.703703718232674,0.485714293937483,,,,57.7544557306344,119.508911461269,124.508530801929
483,NL3,1,483__MOUSE PRL__1__NL3__0.8,q-learning,0.436334611313409,0.57360923581287,,,,,,,,,,59.8177431196951,123.63548623939,128.635105580051
483,NL3,1,483__MOUSE PRL__1__NL3__0.8,assymetric q-learning,,0.668809811887902,0.999954602131298,0.208583787269143,,,,,,,,59.450643012689,124.901286025378,132.400715036369
483,NL3,1,483__MOUSE PRL__1__NL3__0.8,q-learning with stickiness,0.422640933375178,0.450765970042942,,,0.43045769305282,0.252952710169779,,,,,,57.789825183584,123.579650367168,133.578889048489
483,NL3,1,483__MOUSE PRL__1__NL3__0.8,q-learning dual-alpha with stickiness,,0.536841169396724,0.999954602131298,0.217985112893102,0.433239634426063,0.0673229634747949,,,,,,57.5675914730775,125.135182946155,137.634231297806
483,NL3,1,483__MOUSE PRL__1__NL3__0.8,hmm,,,,,,,,,0.370786516853933,10,-58.4533009394575,58.4533009394575,136.906601878915,161.904698582218
483,NL3,2,483__MOUSE PRL__2__NL3__0.8,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
483,NL3,2,483__MOUSE PRL__2__NL3__0.8,wsls,,,,,,,0.777777777143627,0.692307694653051,,,,50.112923734181,104.225847468362,109.225466809023
483,NL3,2,483__MOUSE PRL__2__NL3__0.8,q-learning,0.488276703546441,1.9589565864229,,,,,,,,,,45.298452102869,94.5969042057381,99.5965235463986
483,NL3,2,483__MOUSE PRL__2__NL3__0.8,assymetric q-learning,,3.64227281378443,0.101121290222117,0.76740972285757,,,,,,,,44.9234953360514,95.8469906721027,103.346419683094
483,NL3,2,483__MOUSE PRL__2__NL3__0.8,q-learning with stickiness,0.519421383770571,2.66622061516443,,,-0.125892839295883,-2.37016900534695,,,,,,44.1006171386512,96.2012342773024,106.200472958623
483,NL3,2,483__MOUSE PRL__2__NL3__0.8,q-learning dual-alpha with stickiness,,3.87954586143529,0.160272811888221,0.786113118323641,0.095674284657771,-3.44219319211362,,,,,,43.5571671564118,97.1143343128236,109.613382664475
483,NL3,2,483__MOUSE PRL__2__NL3__0.8,hmm,,,,,,,,,0.0674157303370787,10,-55.0664264526643,55.0664264526643,130.132852905329,155.130949608631
483,NL3,3,483__MOUSE PRL__3__NL3__0.8,random,,,,,,,,,,,,62.0272209872465,126.054441974493,128.554251644823
483,NL3,3,483__MOUSE PRL__3__NL3__0.8,wsls,,,,,,,0.868852472966617,0.571428577280264,,,,43.516876075044,91.033752150088,96.0333714907485
483,NL3,3,483__MOUSE PRL__3__NL3__0.8,q-learning,0.515286118837505,1.96088456248176,,,,,,,,,,45.3916087644233,94.7832175288465,99.782836869507
483,NL3,3,483__MOUSE PRL__3__NL3__0.8,assymetric q-learning,,148.413159102577,0.00249503578050572,0.897946117198966,,,,,,,,44.7049898809674,95.4099797619348,102.909408772926
