mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
497,WT,15,497__MOUSE PRL__15__WT__0.8,128.554251644823,129.767569428779,130.554637973305,133.021111346567,137.930621255042,141.113035471839,165.634631828643
497,WT,16,497__MOUSE PRL__16__WT__0.8,128.152893457488,119.920057656448,126.790082702973,131.289892373304,130.10173440396,134.601544088034,158.798491956511
498,NL3,11,498__MOUSE PRL__11__NL3__0.8,127.079655457744,114.200471145255,122.401172899793,123.299484656411,122.250542394322,124.893913759335,154.785455285386
498,NL3,12,498__MOUSE PRL__12__NL3__0.8,129.26630217076,112.916483826372,117.708146802718,122.207956473049,123.79913522622,128.298944896551,158.748411153581
498,NL3,13,498__MOUSE PRL__13__NL3__0.8,129.26630217076,115.422802794655,117.744693368487,115.850101386515,124.789025920577,124.100290188973,159.188236683704
498,NL3,14,498__MOUSE PRL__14__NL3__0.8,129.26630217076,109.284540552556,119.764318707623,124.004506791348,121.029407936504,125.385584071652,154.209706688053
498,NL3,15,498__MOUSE PRL__15__NL3__0.8,126.40668195722,117.758041946694,130.825349382675,130.862325555363,121.112558500557,125.480493703318,152.094512495393
498,NL3,16,498__MOUSE PRL__16__NL3__0.8,128.554251644823,111.346592722684,115.94016948655,119.928574972546,118.909817993353,123.109523309002,152.140997735896
499,NL3,11,499__MOUSE PRL__11__NL3__0.8,129.088465819026,116.660150010948,125.155763189559,128.906719015767,124.914035984341,128.785286839573,153.798265854178
499,NL3,12,499__MOUSE PRL__12__NL3__0.8,129.088465819026,113.417794116515,122.538103397219,126.446382682465,124.425300319852,128.71029483114,155.716084242576
499,NL3,13,499__MOUSE PRL__13__NL3__0.8,129.221854067614,115.051857085176,124.931393394774,129.199663074284,125.630458744462,130.048998831964,157.331335681898
499,NL3,14,499__MOUSE PRL__14__NL3__0.8,129.088465819026,120.090981752531,119.825127152653,123.039071241363,128.064552484786,131.240779857931,164.247594852453
499,NL3,15,499__MOUSE PRL__15__NL3__0.8,128.554251644823,132.696976065464,128.355608146843,132.537487128418,136.908969658297,141.088488287698,167.624703123139
499,NL3,16,499__MOUSE PRL__16__NL3__0.8,128.866005346458,107.446811685569,117.542459543769,122.042269214099,120.444050627642,124.943860298022,153.031823483166
511,NL3,11,511__MOUSE PRL__11__NL3__0.8,129.088465819026,114.914792308601,119.327805205934,123.827614876263,123.651949484603,128.151759154996,157.493470447681
511,NL3,12,511__MOUSE PRL__12__NL3__0.8,128.554251644823,116.362209909427,114.265018923323,117.980048282593,122.483540534856,126.286069451079,161.600882528851
511,NL3,13,511__MOUSE PRL__13__NL3__0.8,129.088465819026,112.404786901124,119.231710605588,120.547366471873,121.507068443014,124.282906142439,154.200974680163
511,NL3,14,511__MOUSE PRL__14__NL3__0.8,128.554251644823,121.974709993247,126.812522102002,131.25614853685,131.551712060499,136.026826891638,160.311379929481
