mouse_id,genotype,session_id,seg_id,p_right
555,NL3,16,555__MOUSE PRL__16__NL3__0.8,0.477777777777778
556,WT,11,556__MOUSE PRL__11__WT__0.8,0.488888888888889
556,WT,12,556__MOUSE PRL__12__WT__0.8,0.477777777777778
556,WT,13,556__MOUSE PRL__13__WT__0.8,0.533333333333333
556,WT,14,556__MOUSE PRL__14__WT__0.8,0.533333333333333
556,WT,15,556__MOUSE PRL__15__WT__0.8,0.444444444444444
556,WT,16,556__MOUSE PRL__16__WT__0.8,0.522222222222222
557,NL3,11,557__MOUSE PRL__11__NL3__0.8,0.455555555555556
557,NL3,12,557__MOUSE PRL__12__NL3__0.8,0.455555555555556
557,NL3,13,557__MOUSE PRL__13__NL3__0.8,0.444444444444444
557,NL3,14,557__MOUSE PRL__14__NL3__0.8,0.533333333333333
557,NL3,15,557__MOUSE PRL__15__NL3__0.8,0.522222222222222
557,NL3,16,557__MOUSE PRL__16__NL3__0.8,0.566666666666667
565,WT,11,565__MOUSE PRL__11__WT__0.8,0.466666666666667
565,WT,12,565__MOUSE PRL__12__WT__0.8,0.5
565,WT,13,565__MOUSE PRL__13__WT__0.8,0.533333333333333
565,WT,14,565__MOUSE PRL__14__WT__0.8,0.533333333333333
565,WT,15,565__MOUSE PRL__15__WT__0.8,0.522222222222222
565,WT,16,565__MOUSE PRL__16__WT__0.8,0.444444444444444
566,NL3,11,566__MOUSE PRL__11__NL3__0.8,0.511111111111111
566,NL3,12,566__MOUSE PRL__12__NL3__0.8,0.644444444444445
566,NL3,13,566__MOUSE PRL__13__NL3__0.8,0.644444444444445
566,NL3,14,566__MOUSE PRL__14__NL3__0.8,0.577777777777778
566,NL3,15,566__MOUSE PRL__15__NL3__0.8,0.388888888888889
566,NL3,16,566__MOUSE PRL__16__NL3__0.8,0.477777777777778
567,NL3,11,567__MOUSE PRL__11__NL3__0.8,0.411111111111111
567,NL3,12,567__MOUSE PRL__12__NL3__0.8,0.5
567,NL3,13,567__MOUSE PRL__13__NL3__0.8,0.444444444444444
567,NL3,14,567__MOUSE PRL__14__NL3__0.8,0.544444444444444
567,NL3,15,567__MOUSE PRL__15__NL3__0.8,0.455555555555556
567,NL3,16,567__MOUSE PRL__16__NL3__0.8,0.577777777777778
568,WT,11,568__MOUSE PRL__11__WT__0.8,0.455555555555556
568,WT,12,568__MOUSE PRL__12__WT__0.8,0.455555555555556
568,WT,13,568__MOUSE PRL__13__WT__0.8,0.488888888888889
568,WT,14,568__MOUSE PRL__14__WT__0.8,0.611111111111111
568,WT,15,568__MOUSE PRL__15__WT__0.8,0.533333333333333
568,WT,16,568__MOUSE PRL__16__WT__0.8,0.511111111111111
