mouse_id,genotype,session_id,seg_id,model,nll,aic,bic
484,NL3,16,484__MOUSE PRL__16__NL3__0.8,assymetric q-learning,57.9391071824208,121.878214364842,129.377643375832
484,NL3,16,484__MOUSE PRL__16__NL3__0.8,q-learning with stickiness,56.0203638221624,120.040727644325,130.039966325646
484,NL3,16,484__MOUSE PRL__16__NL3__0.8,q-learning dual-alpha with stickiness,55.6648417434423,121.329683486885,133.828731838536
484,NL3,16,484__MOUSE PRL__16__NL3__0.8,hmm,58.1027848153351,136.20556963067,161.203666333973
485,NL3,11,485__MOUSE PRL__11__NL3__0.8,random,62.2943280743479,126.588656148696,129.088465819026
485,NL3,11,485__MOUSE PRL__11__NL3__0.8,wsls,58.496036881692,120.992073763384,125.991693104045
485,NL3,11,485__MOUSE PRL__11__NL3__0.8,q-learning,59.0125258432551,122.02505168651,127.024671027171
485,NL3,11,485__MOUSE PRL__11__NL3__0.8,assymetric q-learning,58.326996032608,122.653992065216,130.153421076207
485,NL3,11,485__MOUSE PRL__11__NL3__0.8,q-learning with stickiness,58.1017783608282,124.203556721656,134.202795402977
485,NL3,11,485__MOUSE PRL__11__NL3__0.8,q-learning dual-alpha with stickiness,57.6678254027052,125.33565080541,137.834699157062
485,NL3,11,485__MOUSE PRL__11__NL3__0.8,hmm,57.7418361579565,135.483672315913,160.481769019216
485,NL3,12,485__MOUSE PRL__12__NL3__0.8,random,62.2943280743479,126.588656148696,129.088465819026
485,NL3,12,485__MOUSE PRL__12__NL3__0.8,wsls,57.307354922985,118.61470984597,123.614329186631
485,NL3,12,485__MOUSE PRL__12__NL3__0.8,q-learning,57.312055093649,118.624110187298,123.623729527958
485,NL3,12,485__MOUSE PRL__12__NL3__0.8,assymetric q-learning,57.2325549286747,120.465109857349,127.96453886834
485,NL3,12,485__MOUSE PRL__12__NL3__0.8,q-learning with stickiness,57.0211996266748,122.04239925335,132.041637934671
485,NL3,12,485__MOUSE PRL__12__NL3__0.8,q-learning dual-alpha with stickiness,56.9708970871525,123.941794174305,136.440842525956
485,NL3,12,485__MOUSE PRL__12__NL3__0.8,hmm,60.0087241521554,140.017448304311,165.015545007613
485,NL3,13,485__MOUSE PRL__13__NL3__0.8,random,62.1830978380636,126.366195676127,128.866005346458
485,NL3,13,485__MOUSE PRL__13__NL3__0.8,wsls,57.2406767822326,118.481353564465,123.480972905126
485,NL3,13,485__MOUSE PRL__13__NL3__0.8,q-learning,60.0147779579149,124.02955591583,129.02917525649
485,NL3,13,485__MOUSE PRL__13__NL3__0.8,assymetric q-learning,59.2627034853612,124.525406970722,132.024835981713
485,NL3,13,485__MOUSE PRL__13__NL3__0.8,q-learning with stickiness,56.2684809573934,120.536961914787,130.536200596108
485,NL3,13,485__MOUSE PRL__13__NL3__0.8,q-learning dual-alpha with stickiness,55.0879801170618,120.175960234124,132.675008585775
485,NL3,13,485__MOUSE PRL__13__NL3__0.8,hmm,57.2863577658603,134.572715531721,159.570812235023
485,NL3,14,485__MOUSE PRL__14__NL3__0.8,random,62.361022198642,126.722044397284,129.221854067614
485,NL3,14,485__MOUSE PRL__14__NL3__0.8,wsls,51.7234271141423,107.446854228285,112.446473568945
485,NL3,14,485__MOUSE PRL__14__NL3__0.8,q-learning,53.0815210774529,110.163042154906,115.162661495566
485,NL3,14,485__MOUSE PRL__14__NL3__0.8,assymetric q-learning,52.7133508976419,111.426701795284,118.926130806275
485,NL3,14,485__MOUSE PRL__14__NL3__0.8,q-learning with stickiness,50.2370859474905,108.474171894981,118.473410576302
485,NL3,14,485__MOUSE PRL__14__NL3__0.8,q-learning dual-alpha with stickiness,50.0004777596899,110.00095551938,122.500003871031
485,NL3,14,485__MOUSE PRL__14__NL3__0.8,hmm,53.8689231980109,127.737846396022,152.735943099324
485,NL3,15,485__MOUSE PRL__15__NL3__0.8,random,62.1830978380636,126.366195676127,128.866005346458
485,NL3,15,485__MOUSE PRL__15__NL3__0.8,wsls,55.0174081356919,114.034816271384,119.034435612044
485,NL3,15,485__MOUSE PRL__15__NL3__0.8,q-learning,54.4337307381219,112.867461476244,117.867080816904
485,NL3,15,485__MOUSE PRL__15__NL3__0.8,assymetric q-learning,53.4453752371132,112.890750474226,120.390179485217
485,NL3,15,485__MOUSE PRL__15__NL3__0.8,q-learning with stickiness,54.1855093384861,116.371018676972,126.370257358293
485,NL3,15,485__MOUSE PRL__15__NL3__0.8,q-learning dual-alpha with stickiness,53.3977484631735,116.795496926347,129.294545277998
485,NL3,15,485__MOUSE PRL__15__NL3__0.8,hmm,59.4957125720761,138.991425144152,163.989521847455
485,NL3,16,485__MOUSE PRL__16__NL3__0.8,random,61.8265418935791,125.653083787158,128.152893457488
485,NL3,16,485__MOUSE PRL__16__NL3__0.8,wsls,54.7677980805986,113.535596161197,118.535215501858
485,NL3,16,485__MOUSE PRL__16__NL3__0.8,q-learning,59.325262889718,122.650525779436,127.650145120097
485,NL3,16,485__MOUSE PRL__16__NL3__0.8,assymetric q-learning,57.8930008874644,121.786001774929,129.28543078592
485,NL3,16,485__MOUSE PRL__16__NL3__0.8,q-learning with stickiness,53.9163855716774,115.832771143355,125.832009824676
485,NL3,16,485__MOUSE PRL__16__NL3__0.8,q-learning dual-alpha with stickiness,53.4763265416927,116.952653083385,129.451701435037
485,NL3,16,485__MOUSE PRL__16__NL3__0.8,hmm,53.3968360528228,126.793672105646,151.791768808948
494,NL3,11,494__MOUSE PRL__11__NL3__0.8,random,62.1830978380636,126.366195676127,128.866005346458
494,NL3,11,494__MOUSE PRL__11__NL3__0.8,wsls,55.5456812059355,115.091362411871,120.090981752531
494,NL3,11,494__MOUSE PRL__11__NL3__0.8,q-learning,58.5707695883663,121.141539176733,126.141158517393
494,NL3,11,494__MOUSE PRL__11__NL3__0.8,assymetric q-learning,58.5593694636189,123.118738927238,130.618167938229
494,NL3,11,494__MOUSE PRL__11__NL3__0.8,q-learning with stickiness,57.5331225818026,123.066245163605,133.065483844926
494,NL3,11,494__MOUSE PRL__11__NL3__0.8,q-learning dual-alpha with stickiness,57.527938337126,125.055876674252,137.554925025903
494,NL3,11,494__MOUSE PRL__11__NL3__0.8,hmm,58.851359264572,137.702718529144,162.700815232447
494,NL3,12,494__MOUSE PRL__12__NL3__0.8,random,62.1830978380636,126.366195676127,128.866005346458
494,NL3,12,494__MOUSE PRL__12__NL3__0.8,wsls,58.7984848292686,121.596969658537,126.596588999198
494,NL3,12,494__MOUSE PRL__12__NL3__0.8,q-learning,55.1170784166613,114.234156833323,119.233776173983
494,NL3,12,494__MOUSE PRL__12__NL3__0.8,assymetric q-learning,55.0400553071892,116.080110614378,123.579539625369
494,NL3,12,494__MOUSE PRL__12__NL3__0.8,q-learning with stickiness,54.7597951769522,117.519590353904,127.518829035225
494,NL3,12,494__MOUSE PRL__12__NL3__0.8,q-learning dual-alpha with stickiness,54.5855599098304,119.171119819661,131.670168171312
494,NL3,12,494__MOUSE PRL__12__NL3__0.8,hmm,58.1712369135995,136.342473827199,161.340570530502
494,NL3,13,494__MOUSE PRL__13__NL3__0.8,random,62.361022198642,126.722044397284,129.221854067614
494,NL3,13,494__MOUSE PRL__13__NL3__0.8,wsls,60.3174152464347,124.634830492869,129.63444983353
